configuration,mesh_set,arm_part,link,env_part,env_role,tier,aabb_gap_mm,mesh_gap_mm,effective_gap_mm,classification,counts_as_real,q_deg
PARTIAL,STOWED,B51_REF_link5_LINKLOCAL,link5,HDRM_Rod_2_Left,BUS_STRUCTURE,AABB_CLEAR,295.2689,,295.2689,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_link5_LINKLOCAL,link5,HDRM_Rod_2_Right,BUS_STRUCTURE,AABB_CLEAR,314.9978,,314.9978,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_link5_LINKLOCAL,link5,Hard_Stop_Left,BUS_STRUCTURE,AABB_CLEAR,194.9262,,194.9262,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_link5_LINKLOCAL,link5,Hard_Stop_Right,BUS_STRUCTURE,AABB_CLEAR,223.6875,,223.6875,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_link5_LINKLOCAL,link5,Harness_Passage,ARM_MOUNT_INTERFACE,AABB_CLEAR,257.8023,,257.8023,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_link5_LINKLOCAL,link5,Harness_Service_Loop_Left,BUS_STRUCTURE,AABB_CLEAR,251.229,,251.229,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_link5_LINKLOCAL,link5,Harness_Service_Loop_Right,BUS_STRUCTURE,AABB_CLEAR,271.371,,271.371,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_link5_LINKLOCAL,link5,Hinge_Ear_1_Left,BUS_STRUCTURE,AABB_CLEAR,225.7694,,225.7694,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_link5_LINKLOCAL,link5,Hinge_Ear_1_Right,BUS_STRUCTURE,AABB_CLEAR,251.0213,,251.0213,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_link5_LINKLOCAL,link5,Hinge_Ear_2_Left,BUS_STRUCTURE,AABB_CLEAR,217.324,,217.324,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_link5_LINKLOCAL,link5,Hinge_Ear_2_Right,BUS_STRUCTURE,AABB_CLEAR,243.4535,,243.4535,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_link5_LINKLOCAL,link5,Hinge_Pin_Left,BUS_STRUCTURE,AABB_CLEAR,217.375,,217.375,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_link5_LINKLOCAL,link5,Hinge_Pin_Right,BUS_STRUCTURE,AABB_CLEAR,250.3948,,250.3948,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_link5_LINKLOCAL,link5,Launch_Lock_Interface_Reference,REFERENCE_ONLY,AABB_CLEAR,49.512,,49.512,EXCLUDED_REFERENCE_ONLY_BODY,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_link5_LINKLOCAL,link5,Load_Bridge_Left,ARM_MOUNT_INTERFACE,AABB_CLEAR,184.8023,,184.8023,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_link5_LINKLOCAL,link5,Load_Bridge_Right,ARM_MOUNT_INTERFACE,AABB_CLEAR,193.6259,,193.6259,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_link5_LINKLOCAL,link5,Load_Spreading_Frame,ARM_MOUNT_INTERFACE,AABB_CLEAR,115.6142,,115.6142,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_link5_LINKLOCAL,link5,Longerons_4X,BUS_STRUCTURE,AABB_CLEAR,89.6523,,89.6523,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_link5_LINKLOCAL,link5,Maintenance_Access_Cover,BUS_STRUCTURE,AABB_CLEAR,306.9523,,306.9523,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_link5_LINKLOCAL,link5,Mid_Saddle,SADDLE_PLACEHOLDER,MESH,-15.1177,0.0011,0.0011,TOO_CLOSE_TO_CALL,True,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_link5_LINKLOCAL,link5,Mid_Transverse_Frame_,BUS_STRUCTURE,AABB_CLEAR,89.6523,,89.6523,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_link5_LINKLOCAL,link5,Rear_End_Frame,BUS_STRUCTURE,AABB_CLEAR,240.2985,,240.2985,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_link5_LINKLOCAL,link5,Release_Clearance_Envelope,REFERENCE_ONLY,MESH,-22.052,0.0,0.0,EXCLUDED_REFERENCE_ONLY_BODY,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_link5_LINKLOCAL,link5,Root_Base_Left,BUS_STRUCTURE,AABB_CLEAR,184.0589,,184.0589,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_link5_LINKLOCAL,link5,Root_Base_Right,BUS_STRUCTURE,AABB_CLEAR,210.7223,,210.7223,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_link5_LINKLOCAL,link5,Root_Node_Spine_Left,BUS_STRUCTURE,AABB_CLEAR,161.8713,,161.8713,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_link5_LINKLOCAL,link5,Root_Node_Spine_Right,BUS_STRUCTURE,AABB_CLEAR,190.1601,,190.1601,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_link5_LINKLOCAL,link5,Spacecraft_Flange,ARM_MOUNT_INTERFACE,AABB_CLEAR,137.0499,,137.0499,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_link5_LINKLOCAL,link5,Torsion_Spring_1_Left,BUS_STRUCTURE,AABB_CLEAR,229.8352,,229.8352,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_link5_LINKLOCAL,link5,Torsion_Spring_1_Right,BUS_STRUCTURE,AABB_CLEAR,259.8327,,259.8327,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_link5_LINKLOCAL,link5,Torsion_Spring_2_Left,BUS_STRUCTURE,AABB_CLEAR,208.8755,,208.8755,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_link5_LINKLOCAL,link5,Torsion_Spring_2_Right,BUS_STRUCTURE,AABB_CLEAR,241.4908,,241.4908,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_link5_LINKLOCAL,link5,WING_L_DEPLOYED,SOLAR_WING,AABB_CLEAR,196.9785,,196.9785,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_link5_LINKLOCAL,link5,WING_R_DEPLOYED,SOLAR_WING,AABB_CLEAR,222.0962,,222.0962,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_link6_LINKLOCAL,link6,Adapter_Plate,ARM_MOUNT_INTERFACE,AABB_CLEAR,188.7104,,188.7104,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_link6_LINKLOCAL,link6,Aft_Saddle,SADDLE_PLACEHOLDER,MESH,-1.1453,5.9409,5.9409,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_link6_LINKLOCAL,link6,Central_Boss,ARM_MOUNT_INTERFACE,AABB_CLEAR,216.0724,,216.0724,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_link6_LINKLOCAL,link6,Deck_Front_Bay,BUS_STRUCTURE,AABB_CLEAR,269.33,,269.33,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_link6_LINKLOCAL,link6,Deck_Mid_Bay,BUS_STRUCTURE,AABB_CLEAR,269.33,,269.33,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_link6_LINKLOCAL,link6,Deck_Rear_Bay,BUS_STRUCTURE,AABB_CLEAR,276.5671,,276.5671,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_link6_LINKLOCAL,link6,Front_End_Frame,BUS_STRUCTURE,AABB_CLEAR,158.037,,158.037,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_link6_LINKLOCAL,link6,Front_Transverse_Frame,BUS_STRUCTURE,AABB_CLEAR,130.4719,,130.4719,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_link6_LINKLOCAL,link6,Fwd_Saddle,SADDLE_PLACEHOLDER,AABB_CLEAR,87.3433,,87.3433,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_link6_LINKLOCAL,link6,HDRM_Base_1_Left,BUS_STRUCTURE,AABB_CLEAR,355.3322,,355.3322,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_link6_LINKLOCAL,link6,HDRM_Base_1_Right,BUS_STRUCTURE,AABB_CLEAR,366.2132,,366.2132,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_link6_LINKLOCAL,link6,HDRM_Base_2_Left,BUS_STRUCTURE,AABB_CLEAR,323.5656,,323.5656,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_link6_LINKLOCAL,link6,HDRM_Base_2_Right,BUS_STRUCTURE,AABB_CLEAR,335.4785,,335.4785,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_link6_LINKLOCAL,link6,HDRM_Rod_1_Left,BUS_STRUCTURE,AABB_CLEAR,365.493,,365.493,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_link6_LINKLOCAL,link6,HDRM_Rod_1_Right,BUS_STRUCTURE,AABB_CLEAR,377.3209,,377.3209,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_link6_LINKLOCAL,link6,HDRM_Rod_2_Left,BUS_STRUCTURE,AABB_CLEAR,331.5325,,331.5325,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_link6_LINKLOCAL,link6,HDRM_Rod_2_Right,BUS_STRUCTURE,AABB_CLEAR,344.5284,,344.5284,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_link6_LINKLOCAL,link6,Hard_Stop_Left,BUS_STRUCTURE,AABB_CLEAR,209.5022,,209.5022,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_link6_LINKLOCAL,link6,Hard_Stop_Right,BUS_STRUCTURE,AABB_CLEAR,229.5151,,229.5151,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_link6_LINKLOCAL,link6,Harness_Passage,ARM_MOUNT_INTERFACE,AABB_CLEAR,291.33,,291.33,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_link6_LINKLOCAL,link6,Harness_Service_Loop_Left,BUS_STRUCTURE,AABB_CLEAR,261.8136,,261.8136,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_link6_LINKLOCAL,link6,Harness_Service_Loop_Right,BUS_STRUCTURE,AABB_CLEAR,276.401,,276.401,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_link6_LINKLOCAL,link6,Hinge_Ear_1_Left,BUS_STRUCTURE,AABB_CLEAR,241.5062,,241.5062,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_link6_LINKLOCAL,link6,Hinge_Ear_1_Right,BUS_STRUCTURE,AABB_CLEAR,259.0584,,259.0584,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_link6_LINKLOCAL,link6,Hinge_Ear_2_Left,BUS_STRUCTURE,AABB_CLEAR,237.3826,,237.3826,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_link6_LINKLOCAL,link6,Hinge_Ear_2_Right,BUS_STRUCTURE,AABB_CLEAR,255.2185,,255.2185,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_link6_LINKLOCAL,link6,Hinge_Pin_Left,BUS_STRUCTURE,AABB_CLEAR,241.2345,,241.2345,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_link6_LINKLOCAL,link6,Hinge_Pin_Right,BUS_STRUCTURE,AABB_CLEAR,262.8375,,262.8375,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_link6_LINKLOCAL,link6,Launch_Lock_Interface_Reference,REFERENCE_ONLY,AABB_CLEAR,65.33,,65.33,EXCLUDED_REFERENCE_ONLY_BODY,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_link6_LINKLOCAL,link6,Load_Bridge_Left,ARM_MOUNT_INTERFACE,AABB_CLEAR,218.33,,218.33,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_link6_LINKLOCAL,link6,Load_Bridge_Right,ARM_MOUNT_INTERFACE,AABB_CLEAR,224.2643,,224.2643,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_link6_LINKLOCAL,link6,Load_Spreading_Frame,ARM_MOUNT_INTERFACE,AABB_CLEAR,169.3421,,169.3421,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_link6_LINKLOCAL,link6,Longerons_4X,BUS_STRUCTURE,AABB_CLEAR,123.18,,123.18,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_link6_LINKLOCAL,link6,Maintenance_Access_Cover,BUS_STRUCTURE,AABB_CLEAR,344.1327,,344.1327,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_link6_LINKLOCAL,link6,Mid_Saddle,SADDLE_PLACEHOLDER,AABB_CLEAR,18.841,,18.841,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_link6_LINKLOCAL,link6,Mid_Transverse_Frame_,BUS_STRUCTURE,AABB_CLEAR,123.18,,123.18,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_link6_LINKLOCAL,link6,Rear_End_Frame,BUS_STRUCTURE,AABB_CLEAR,213.0699,,213.0699,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_link6_LINKLOCAL,link6,Release_Clearance_Envelope,REFERENCE_ONLY,MESH,-67.2934,0.0014,0.0014,EXCLUDED_REFERENCE_ONLY_BODY,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_link6_LINKLOCAL,link6,Root_Base_Left,BUS_STRUCTURE,AABB_CLEAR,201.42,,201.42,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_link6_LINKLOCAL,link6,Root_Base_Right,BUS_STRUCTURE,AABB_CLEAR,220.0481,,220.0481,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_link6_LINKLOCAL,link6,Root_Node_Spine_Left,BUS_STRUCTURE,AABB_CLEAR,170.8555,,170.8555,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_link6_LINKLOCAL,link6,Root_Node_Spine_Right,BUS_STRUCTURE,AABB_CLEAR,191.552,,191.552,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_link6_LINKLOCAL,link6,Spacecraft_Flange,ARM_MOUNT_INTERFACE,AABB_CLEAR,191.0991,,191.0991,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_link6_LINKLOCAL,link6,Torsion_Spring_1_Left,BUS_STRUCTURE,AABB_CLEAR,244.5905,,244.5905,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_link6_LINKLOCAL,link6,Torsion_Spring_1_Right,BUS_STRUCTURE,AABB_CLEAR,265.0406,,265.0406,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_link6_LINKLOCAL,link6,Torsion_Spring_2_Left,BUS_STRUCTURE,AABB_CLEAR,234.8316,,234.8316,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_link6_LINKLOCAL,link6,Torsion_Spring_2_Right,BUS_STRUCTURE,AABB_CLEAR,256.0623,,256.0623,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_link6_LINKLOCAL,link6,WING_L_DEPLOYED,SOLAR_WING,AABB_CLEAR,233.4387,,233.4387,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_link6_LINKLOCAL,link6,WING_R_DEPLOYED,SOLAR_WING,AABB_CLEAR,249.6893,,249.6893,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_gripper_detail_LINKLOCAL,gripper_link,Adapter_Plate,ARM_MOUNT_INTERFACE,AABB_CLEAR,195.7217,,195.7217,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_gripper_detail_LINKLOCAL,gripper_link,Aft_Saddle,SADDLE_PLACEHOLDER,MESH,-44.8936,1.5478,1.5478,TIGHT_CLEARANCE,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_gripper_detail_LINKLOCAL,gripper_link,Central_Boss,ARM_MOUNT_INTERFACE,AABB_CLEAR,221.9437,,221.9437,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_gripper_detail_LINKLOCAL,gripper_link,Deck_Front_Bay,BUS_STRUCTURE,AABB_CLEAR,252.8693,,252.8693,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_gripper_detail_LINKLOCAL,gripper_link,Deck_Mid_Bay,BUS_STRUCTURE,AABB_CLEAR,252.1864,,252.1864,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_gripper_detail_LINKLOCAL,gripper_link,Deck_Rear_Bay,BUS_STRUCTURE,AABB_CLEAR,252.1864,,252.1864,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_gripper_detail_LINKLOCAL,gripper_link,Front_End_Frame,BUS_STRUCTURE,AABB_CLEAR,167.4288,,167.4288,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_gripper_detail_LINKLOCAL,gripper_link,Front_Transverse_Frame,BUS_STRUCTURE,AABB_CLEAR,129.0598,,129.0598,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_gripper_detail_LINKLOCAL,gripper_link,Fwd_Saddle,SADDLE_PLACEHOLDER,AABB_CLEAR,114.7708,,114.7708,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_gripper_detail_LINKLOCAL,gripper_link,HDRM_Base_1_Left,BUS_STRUCTURE,AABB_CLEAR,312.1218,,312.1218,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_gripper_detail_LINKLOCAL,gripper_link,HDRM_Base_1_Right,BUS_STRUCTURE,AABB_CLEAR,313.4119,,313.4119,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_gripper_detail_LINKLOCAL,gripper_link,HDRM_Base_2_Left,BUS_STRUCTURE,AABB_CLEAR,304.1864,,304.1864,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_gripper_detail_LINKLOCAL,gripper_link,HDRM_Base_2_Right,BUS_STRUCTURE,AABB_CLEAR,305.5101,,305.5101,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_gripper_detail_LINKLOCAL,gripper_link,HDRM_Rod_1_Left,BUS_STRUCTURE,AABB_CLEAR,320.6182,,320.6182,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_gripper_detail_LINKLOCAL,gripper_link,HDRM_Rod_1_Right,BUS_STRUCTURE,AABB_CLEAR,322.6162,,322.6162,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_gripper_detail_LINKLOCAL,gripper_link,HDRM_Rod_2_Left,BUS_STRUCTURE,AABB_CLEAR,311.2513,,311.2513,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_gripper_detail_LINKLOCAL,gripper_link,HDRM_Rod_2_Right,BUS_STRUCTURE,AABB_CLEAR,313.309,,313.309,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_gripper_detail_LINKLOCAL,gripper_link,Hard_Stop_Left,BUS_STRUCTURE,AABB_CLEAR,179.299,,179.299,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_gripper_detail_LINKLOCAL,gripper_link,Hard_Stop_Right,BUS_STRUCTURE,AABB_CLEAR,182.8478,,182.8478,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_gripper_detail_LINKLOCAL,gripper_link,Harness_Passage,ARM_MOUNT_INTERFACE,AABB_CLEAR,274.8146,,274.8146,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_gripper_detail_LINKLOCAL,gripper_link,Harness_Service_Loop_Left,BUS_STRUCTURE,AABB_CLEAR,226.501,,226.501,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_gripper_detail_LINKLOCAL,gripper_link,Harness_Service_Loop_Right,BUS_STRUCTURE,AABB_CLEAR,228.2755,,228.2755,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_gripper_detail_LINKLOCAL,gripper_link,Hinge_Ear_1_Left,BUS_STRUCTURE,AABB_CLEAR,211.282,,211.282,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_gripper_detail_LINKLOCAL,gripper_link,Hinge_Ear_1_Right,BUS_STRUCTURE,AABB_CLEAR,214.3018,,214.3018,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_gripper_detail_LINKLOCAL,gripper_link,Hinge_Ear_2_Left,BUS_STRUCTURE,AABB_CLEAR,211.282,,211.282,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_gripper_detail_LINKLOCAL,gripper_link,Hinge_Ear_2_Right,BUS_STRUCTURE,AABB_CLEAR,214.3018,,214.3018,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_gripper_detail_LINKLOCAL,gripper_link,Hinge_Pin_Left,BUS_STRUCTURE,AABB_CLEAR,213.5795,,213.5795,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_gripper_detail_LINKLOCAL,gripper_link,Hinge_Pin_Right,BUS_STRUCTURE,AABB_CLEAR,219.051,,219.051,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_gripper_detail_LINKLOCAL,gripper_link,Launch_Lock_Interface_Reference,REFERENCE_ONLY,AABB_CLEAR,48.1864,,48.1864,EXCLUDED_REFERENCE_ONLY_BODY,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_gripper_detail_LINKLOCAL,gripper_link,Load_Bridge_Left,ARM_MOUNT_INTERFACE,AABB_CLEAR,202.0417,,202.0417,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
